comparison	log_odds_ratio	norm_interactions	interactions_counts	expected_counts	condition
T10_vs_N1	0.383894327865382	0.00081903288647998	1311	541.637091021283	untreated
T11_vs_N1	-0.296495772547962	0.000593502108855118	950	1880.26656536864	untreated
T12_vs_N1	-0.435606396653072	0.0011420229475106	1828	4984.05253959944	untreated
T2_vs_N1	-4.13947473821807	6.24738996190756e-11	0	1.37871575432219	untreated
T3_vs_N1	-0.938371741421605	1.87427946247189e-06	3	26.031996211133	untreated
T4_vs_N1	-1.00056746394401	1.9366971355813e-05	31	310.406322598782	untreated
T5_vs_N1	-1.14560616938068	3.12370122834374e-05	50	699.160754406087	untreated
T6_vs_N1	-0.48643963899237	0.000183048588357791	293	898.064248268725	untreated
T7_vs_N1	-0.357366835094677	0.000119949949742525	192	437.18805751088	untreated
T8_vs_N1	-0.0791932085345129	0.000339858076401671	544	652.818101394542	untreated
T9_vs_N1	-0.161992333730905	6.24745243580718e-06	10	14.521005056555	untreated
Treg1_vs_N1	-4.39068596529908	6.24738996190756e-11	0	2.45858917600915	untreated
Treg2_vs_N1	-0.243095738782485	3.18617512796282e-05	51	89.2620314554417	untreated
N2_vs_N2	0.8417737028538	2.12411883443853e-05	34	4.89447924835953	untreated
N3_vs_N2	-0.17917623646427	6.24801470090375e-07	1	1.51084413752693	untreated
N4_vs_N2	0.302485804175994	6.24801470090375e-07	1	0.498376577231284	untreated
N5_vs_N2	-0.0476515794048961	3.1237574548534e-06	5	5.5799495137065	untreated
N6_vs_N2	0.151856518234397	0.000262390440874017	420	296.068958238117	untreated
N7_vs_N2	0.332806866324687	0.00019054545631208	305	141.740224211428	untreated
NK1_vs_N2	-0.371959224827954	7.49693042818869e-06	12	28.2581736751473	untreated
NK2_vs_N2	-3.46282816992195	6.24738996190756e-11	0	0.290287389536669	untreated
NKT_vs_N2	-0.354951731181502	1.24954046628113e-06	2	4.52901168341689	untreated
S_vs_N2	-3.72415478508989	6.24738996190756e-11	0	0.529852252680889	untreated
T1_vs_N2	0.171872586499662	6.24801470090375e-07	1	0.673241440840204	untreated
T10_vs_N2	0.210939494791739	4.18575752186803e-05	67	41.2226546631127	untreated
T11_vs_N2	0.00271581097885964	8.99624779253684e-05	144	143.102421498942	untreated
T12_vs_N2	-0.351123209373867	0.000105580952830137	169	379.323868450959	untreated
T2_vs_N2	-3.02090229737573	6.24738996190756e-11	0	0.104930634111214	untreated
T3_vs_N2	-4.29693503154039	6.24738996190756e-11	0	1.98123062063492	untreated
T4_vs_N2	-0.373353774960515	6.24745243580718e-06	10	23.6242547895109	untreated
T5_vs_N2	-0.495553125418268	1.06206254091425e-05	17	53.2113897121402	untreated
T6_vs_N2	0.114655527888481	5.56018331348769e-05	89	68.3494409547644	untreated
T7_vs_N2	-0.375964711380268	8.7464084205702e-06	14	33.2732979634512	untreated
T8_vs_N2	-0.105154026623223	2.43648833253391e-05	39	49.6843654131483	untreated
T9_vs_N2	-4.04342423581167	6.24738996190756e-11	0	1.10515765395424	untreated
Treg1_vs_N2	-3.27211352445674	6.24738996190756e-11	0	0.187117120007406	untreated
Treg2_vs_N2	-0.832050898318191	6.24801470090375e-07	1	6.7935116671524	untreated
N3_vs_N3	0.933338012595318	2.49901845866264e-06	4	0.466372394706661	untreated
N4_vs_N3	-3.18707079531871	6.24738996190756e-11	0	0.153840539878271	untreated
N5_vs_N3	-4.23614344176154	6.24738996190756e-11	0	1.72243737948328	untreated
N6_vs_N3	0.733699238885036	0.000309245865588324	495	91.3915510026299	untreated
N7_vs_N3	0.23405555481907	4.68554871882063e-05	75	43.7528439564565	untreated
NK1_vs_N3	-4.94065726219903	6.24738996190756e-11	0	8.72282706043216	untreated
NK2_vs_N3	-2.95234134213979	6.24738996190756e-11	0	0.0896068771415202	untreated
NKT_vs_N3	-4.14551661324457	6.24738996190756e-11	0	1.39803039372877	untreated
S_vs_N3	-3.21366795730773	6.24738996190756e-11	0	0.163556556090552	untreated
T1_vs_N3	-3.31768401299505	6.24738996190756e-11	0	0.207818407724279	untreated
T10_vs_N3	0.426831066049921	2.12411883443853e-05	34	12.7247461825353	untreated
T11_vs_N3	-0.603763521655587	6.87219143199793e-06	11	44.1733315469769	untreated
T12_vs_N3	-0.369552470260178	3.12370122834374e-05	50	117.090953662793	untreated
T2_vs_N3	-2.51041546959357	6.24738996190756e-11	0	0.0323903372247509	untreated
T3_vs_N3	-3.78644820375823	6.24738996190756e-11	0	0.611572859212425	untreated
T4_vs_N3	-4.86287129010146	6.24738996190756e-11	0	7.29241356251293	untreated
T5_vs_N3	-1.21547434640343	6.24801470090375e-07	1	16.4254688020576	untreated
T6_vs_N3	-1.0231964291001	1.24954046628113e-06	2	21.0983328214866	untreated
T7_vs_N3	-5.01160902136871	6.24738996190756e-11	0	10.2709123102557	untreated
T8_vs_N3	-0.486754229302934	3.1237574548534e-06	5	15.3367352076036	untreated
T9_vs_N3	-3.53293740802951	6.24738996190756e-11	0	0.341143741303921	untreated
Treg1_vs_N3	-2.76162669667458	6.24738996190756e-11	0	0.057759935112375	untreated
Treg2_vs_N3	-0.321564070536035	6.24801470090375e-07	1	2.09704378233459	untreated
N4_vs_N4	1.59564295516678	1.24954046628113e-06	2	0.0507468108718651	untreated
N5_vs_N4	0.245562026155587	6.24801470090375e-07	1	0.568174058700215	untreated
N6_vs_N4	0.320097231664836	3.93586192339172e-05	63	30.1469934887556	untreated
N7_vs_N4	0.463906077439862	2.62391003139114e-05	42	14.4325890894649	untreated
NK1_vs_N4	-0.4589517942819	6.24801470090375e-07	1	2.8773667555639	untreated
NK2_vs_N4	-2.47067930149953	6.24738996190756e-11	0	0.029558289711654	untreated
NKT_vs_N4	-3.66385457260431	6.24738996190756e-11	0	0.461163124101165	untreated
S_vs_N4	-2.73200591666747	6.24738996190756e-11	0	0.0539517972658466	untreated
T1_vs_N4	-2.83602197235478	6.24738996190756e-11	0	0.0685522908384291	untreated
T10_vs_N4	0.331260247219857	5.62271343961642e-06	9	4.19746504028495	untreated
T11_vs_N4	-0.0173669765166542	8.7464084205702e-06	14	14.5712937784045	untreated
T12_vs_N4	-0.410767148201451	9.37114741676095e-06	15	38.6243605556364	untreated
T2_vs_N4	-2.02875342895331	6.24738996190756e-11	0	0.0106844809470962	untreated
T3_vs_N4	-3.30478616311797	6.24738996190756e-11	0	0.201737280988328	untreated
T4_vs_N4	-4.3812092494612	6.24738996190756e-11	0	2.40552153644995	untreated
T5_vs_N4	-4.73385573304003	6.24738996190756e-11	0	5.41820874679258	untreated
T6_vs_N4	-0.240515249750771	2.49901845866264e-06	4	6.95962914749802	untreated
T7_vs_N4	-0.529903553451587	6.24801470090375e-07	1	3.38802792100495	untreated
T8_vs_N4	0.295933464121635	6.24745243580718e-06	10	5.05907221586698	untreated
T9_vs_N4	-3.05127536738925	6.24738996190756e-11	0	0.112531826355842	untreated
Treg1_vs_N4	-2.27996465603432	6.24738996190756e-11	0	0.0190530565313812	untreated
Treg2_vs_N4	-3.83994545717263	6.24738996190756e-11	0	0.691744089668169	untreated
N5_vs_N5	0.988838342408558	3.87338802377265e-05	62	6.36141967216412	untreated
N6_vs_N5	0.2872611611428	0.000408579365982654	654	337.533321874453	untreated
N7_vs_N5	0.0245794709313453	0.000106830430822519	171	161.590897627422	untreated
NK1_vs_N5	0.372746295718934	4.74802261843971e-05	76	32.2157219299113	untreated
NK2_vs_N5	-3.51975194794235	6.24738996190756e-11	0	0.330942046311293	untreated
NKT_vs_N5	0.517524256997048	1.06206254091425e-05	17	5.16329833228394	untreated
S_vs_N5	-3.7810785631103	6.24738996190756e-11	0	0.604057892506942	untreated
T1_vs_N5	-3.88509461879761	6.24738996190756e-11	0	0.767528690959812	untreated
T10_vs_N5	0.127281504679625	3.93586192339172e-05	63	46.9958743656379	untreated
T11_vs_N5	-0.781205388075993	1.686801537105e-05	27	163.143870212725	untreated
T12_vs_N5	-0.564051573634714	7.37192640244088e-05	118	432.44805583957	untreated
T2_vs_N5	-3.07782607539613	6.24738996190756e-11	0	0.11962613611612	untreated
T3_vs_N5	-4.35385880956079	6.24738996190756e-11	0	2.2587013402616	untreated
T4_vs_N5	-5.43028189590403	6.24738996190756e-11	0	26.932824175032	untreated
T5_vs_N5	-5.78292837948286	6.24738996190756e-11	0	60.6636279533559	untreated
T6_vs_N5	-0.988563329108855	4.99797444342567e-06	8	77.9217584680693	untreated
T7_vs_N5	0.119951245752838	3.12370122834374e-05	50	37.9332127831166	untreated
T8_vs_N5	0.47216601499011	0.000104956213833947	168	56.6426450206798	untreated
T9_vs_N5	-0.100304586555213	6.24801470090375e-07	1	1.25993463264102	untreated
Treg1_vs_N5	-3.32903730247714	6.24738996190756e-11	0	0.213322813278131	untreated
Treg2_vs_N5	-0.0439138594386348	4.37323544723491e-06	7	7.74494082004573	untreated
N6_vs_N6	0.616879588360632	0.0463081534161175	74124	17909.3267300261	untreated
N7_vs_N6	0.37566226393672	0.0127215602419063	20363	8573.92143133099	untreated
NK1_vs_N6	-0.225082653362554	0.000635984360596089	1018	1709.34794432253	untreated
NK2_vs_N6	-0.203117920693665	6.87219143199793e-06	11	17.5595973848678	untreated
NKT_vs_N6	-0.26159827648514	9.3710911902513e-05	150	273.961682727927	untreated
S_vs_N6	-0.464444535861606	6.87219143199793e-06	11	32.050969370016	untreated
T1_vs_N6	-1.30880551497563	1.24954046628113e-06	2	40.7246372735353	untreated
T10_vs_N6	0.41267004351866	0.00402894184890808	6449	2493.57445452609	untreated
T11_vs_N6	-0.297249625433012	0.00272761051984274	4366	8656.32127641442	untreated
T12_vs_N6	-0.397853869077979	0.00573510404750504	9180	22945.4487123976	untreated
T2_vs_N6	-4.80258868141938	6.24738996190756e-11	0	6.34729497300138	untreated
T3_vs_N6	-1.37964272544524	3.1237574548534e-06	5	119.845412783687	untreated
T4_vs_N6	-1.30994584149277	4.37317922072525e-05	70	1429.04038402587	untreated
T5_vs_N6	-1.17727700921561	0.000133694207658721	214	3218.77771241059	untreated
T6_vs_N6	-0.647938355518873	0.000581007328931302	930	4134.48433485896	untreated
T7_vs_N6	-0.470635057508688	0.000425447318879804	681	2012.71476807001	untreated
T8_vs_N6	-0.170838159191327	0.00126697074674875	2028	3005.42663727158	untreated
T9_vs_N6	-0.306595363935541	2.06164493481946e-05	33	66.8514174219411	untreated
Treg1_vs_N6	-1.05375648122352	6.24801470090375e-07	1	11.3187875518478	untreated
Treg2_vs_N6	-0.499837023259318	8.12161319786979e-05	130	410.942169740824	untreated
N7_vs_N7	0.62280384811266	0.0107592550548711	17222	4104.68410224428	untreated
NK1_vs_N7	-0.343556687196065	0.00023177823006067	371	818.334222964232	untreated
NK2_vs_N7	-0.623563083967141	1.24954046628113e-06	2	8.40649180246667	untreated
NKT_vs_N7	-0.354361322571267	3.62349242529635e-05	58	131.156574354431	untreated
S_vs_N7	-0.48696271884151	3.1237574548534e-06	5	15.3440996034647	untreated
T1_vs_N7	-0.590978774528822	3.1237574548534e-06	5	19.4965363894635	untreated
T10_vs_N7	0.447992580508009	0.00209225096071674	3349	1193.77527578612	untreated
T11_vs_N7	-0.108365548133121	0.00201728228117385	3229	4144.13225171127	untreated
T12_vs_N7	-0.363554939778707	0.00297125872835713	4756	10984.9173803333	untreated
T2_vs_N7	-4.48268892126615	6.24738996190756e-11	0	3.03870766446822	untreated
T3_vs_N7	-0.281598953065285	1.87422323596223e-05	30	57.3748621934525	untreated
T4_vs_N7	-0.579871995396089	0.000112453081788236	180	684.139619514271	untreated
T5_vs_N7	-0.788117330846177	0.000156809550517779	251	1540.95950267402	untreated
T6_vs_N7	-0.13485414824947	0.000906496345946686	1451	1979.3454204349	untreated
T7_vs_N7	-0.560636435219803	0.00016555589646445	265	963.568231528191	untreated
T8_vs_N7	-0.28468571116043	0.000466680092628394	747	1438.81968563305	untreated
T9_vs_N7	0.0745738797934331	2.37401443291483e-05	38	32.0044862204599	untreated
Treg1_vs_N7	-4.73390014834716	6.24738996190756e-11	0	5.41876289546753	untreated
Treg2_vs_N7	-0.650427285967495	2.74885783062929e-05	44	196.734691889412	untreated
NK1_vs_NK1	0.680625120157147	0.000488545957495071	782	163.147975287142	untreated
NK2_vs_NK1	0.252869962581283	1.87427946247189e-06	3	1.67596817822483	untreated
NKT_vs_NK1	0.805275691719459	0.000104331474837756	167	26.1481543250308	untreated
S_vs_NK1	0.359511860629044	4.37323544723491e-06	7	3.05909091011939	untreated
T1_vs_NK1	-0.589565011958232	6.24801470090375e-07	1	3.88694539198329	untreated
T10_vs_NK1	-0.44715411791854	5.31028771501139e-05	85	237.998135391275	untreated
T11_vs_NK1	-0.434210854698812	0.000189920717315889	304	826.198840541939	untreated
T12_vs_NK1	-0.413591009078855	0.000527904514255088	845	2190.01842890816	untreated
T2_vs_NK1	-3.78233989583362	6.24738996190756e-11	0	0.605814823620274	untreated
T3_vs_NK1	-1.05832920272142	6.24801470090375e-07	1	11.4385935924003	untreated
T4_vs_NK1	-0.472036940542527	2.87380562986744e-05	46	136.394141422028	untreated
T5_vs_NK1	-0.624118744876348	4.56060091958248e-05	73	307.214846704189	untreated
T6_vs_NK1	-0.443883914961247	8.87129999329869e-05	142	394.614069259015	untreated
T7_vs_NK1	0.131440067398362	0.000162432201483496	260	192.10269057965	untreated
T8_vs_NK1	0.260013240518648	0.000326113818485474	522	286.85164560761	untreated
T9_vs_NK1	-0.327726103308439	1.87427946247189e-06	3	6.38060462393918	untreated
Treg1_vs_NK1	0.66542756722417	3.1237574548534e-06	5	1.08031678273739	untreated
Treg2_vs_NK1	0.520411762326439	8.12161319786979e-05	130	39.2221976666619	untreated
NK2_vs_NK2	-2.23594984832061	6.24738996190756e-11	0	0.0172166974765001	untreated
NKT_vs_NK2	1.04801061153574	1.87427946247189e-06	3	0.26861181998081	untreated
S_vs_NK2	-2.49727646348855	6.24738996190756e-11	0	0.0314250851757949	untreated
T1_vs_NK2	-2.60129251917586	6.24738996190756e-11	0	0.039929375623548	untreated
T10_vs_NK2	-4.38825763450798	6.24738996190756e-11	0	2.44488048773265	untreated
T11_vs_NK2	-0.451632930147211	1.87427946247189e-06	3	8.48728256172032	untreated
T12_vs_NK2	-0.238185156344334	8.12166942437944e-06	13	22.4973750983797	untreated
T2_vs_NK2	-1.79402397577438	6.24738996190756e-11	0	0.00622334640989249	untreated
T3_vs_NK2	-3.07005670993905	6.24738996190756e-11	0	0.117505098244515	untreated
T4_vs_NK2	0.154571913562948	1.24954046628113e-06	2	1.40113440155963	untreated
T5_vs_NK2	-0.198074570015883	1.24954046628113e-06	2	3.1559221378521	untreated
T6_vs_NK2	-4.60785664512614	6.24738996190756e-11	0	4.05374704524476	untreated
T7_vs_NK2	0.403761162589271	3.1237574548534e-06	5	1.97341092217795	untreated
T8_vs_NK2	0.433753990016491	4.99797444342567e-06	8	2.9467373350092	untreated
T9_vs_NK2	1.18349751306654	6.24801470090375e-07	1	0.0655459578259261	untreated
Treg1_vs_NK2	-2.04523520285539	6.24738996190756e-11	0	0.0110977567884827	untreated
Treg2_vs_NK2	0.39482742328315	6.24801470090375e-07	1	0.402917382539838	untreated
NKT_vs_NKT	1.26979476894775	4.87297041767786e-05	78	4.19083334256685	untreated
S_vs_NKT	-3.69045173459333	6.24738996190756e-11	0	0.490288531447101	untreated
T1_vs_NKT	-3.79446779028064	6.24738996190756e-11	0	0.622970942689698	untreated
T10_vs_NKT	-0.280400738481801	1.24948423977147e-05	20	38.1445859951847	untreated
T11_vs_NKT	-0.459185156414129	2.87380562986744e-05	46	132.417057261236	untreated
T12_vs_NKT	-0.524117407786354	6.5597657073929e-05	105	351.000003236114	untreated
T2_vs_NKT	-2.98719924687917	6.24738996190756e-11	0	0.0970955322769654	untreated
T3_vs_NKT	-0.263188553766965	6.24801470090375e-07	1	1.83329342573193	untreated
T4_vs_NKT	-1.3396116401102	6.24801470090375e-07	1	21.8602471324347	untreated
T5_vs_NKT	-0.738054216059131	5.62271343961642e-06	9	49.2381300376145	untreated
T6_vs_NKT	-0.570580440186743	1.06206254091425e-05	17	63.2458328928238	untreated
T7_vs_NKT	0.0430873957227786	2.12411883443853e-05	34	30.7888025621499	untreated
T8_vs_NKT	0.122813850241021	3.81091412415357e-05	61	45.9744663366838	untreated
T9_vs_NKT	0.467414545646014	1.87427946247189e-06	3	1.02263625460338	untreated
Treg1_vs_NKT	0.761632953316687	6.24801470090375e-07	1	0.173145207013576	untreated
Treg2_vs_NKT	0.757912432040679	2.24906663367668e-05	36	6.28624459328836	untreated
S_vs_S	1.54244863118874	1.24954046628113e-06	2	0.057359199094594	untreated
T1_vs_S	-2.8626191343438	6.24738996190756e-11	0	0.072881807425554	untreated
T10_vs_S	-0.348532539830697	1.24954046628113e-06	2	4.46256186336009	untreated
T11_vs_S	-0.0761485832555038	8.12166942437944e-06	13	15.4915643826088	untreated
T12_vs_S	0.0493003112659393	2.87380562986744e-05	46	41.0637365071543	untreated
T2_vs_S	-2.05535059094233	6.24738996190756e-11	0	0.0113592744065051	untreated
T3_vs_S	-3.33138332510699	6.24738996190756e-11	0	0.214478283420165	untreated
T4_vs_S	-0.106754701604993	1.24954046628113e-06	2	2.55744564088714	untreated
T5_vs_S	-0.158382046474756	2.49901845866264e-06	4	5.76040335990963	untreated
T6_vs_S	0.0339121553449522	4.99797444342567e-06	8	7.39917433943549	untreated
T7_vs_S	-0.556500715440607	6.24801470090375e-07	1	3.6020036014998	untreated
T8_vs_S	-4.73066804079049	6.24738996190756e-11	0	5.37858505498833	untreated
T9_vs_S	-3.07787252937827	6.24738996190756e-11	0	0.119638932520031	untreated
Treg1_vs_S	-2.30656181802334	6.24738996190756e-11	0	0.0202563791815676	untreated
Treg2_vs_S	1.08770471574511	5.62271343961642e-06	9	0.735432163015311	untreated
T1_vs_T1	1.33441651981411	1.24954046628113e-06	2	0.0926051607669007	untreated
T10_vs_T1	-0.276464574402113	1.87427946247189e-06	3	5.67022516848017	untreated
T11_vs_T1	-0.21492646681036	7.49693042818869e-06	12	19.6839082462063	untreated
T12_vs_T1	0.269297661771924	6.05997451044029e-05	97	52.1764491751799	untreated
T2_vs_T1	-2.15936664662964	6.24738996190756e-11	0	0.0144333334993681	untreated
T3_vs_T1	-3.4353993807943	6.24738996190756e-11	0	0.272520627831868	untreated
T4_vs_T1	0.333281777039293	4.37323544723491e-06	7	3.24954433887879	untreated
T5_vs_T1	0.667011243660725	2.12411883443853e-05	34	7.31928993077618	untreated
T6_vs_T1	-0.672147606136172	1.24954046628113e-06	2	9.40154688048396	untreated
T7_vs_T1	0.64047196872618	1.24948423977147e-05	20	4.57678170153185	untreated
T8_vs_T1	-0.135705406339003	3.1237574548534e-06	5	6.83414354431891	untreated
T9_vs_T1	-3.18188858506558	6.24738996190756e-11	0	0.152015749490225	untreated
Treg1_vs_T1	-2.41057787371065	6.24738996190756e-11	0	0.0257381823657498	untreated
Treg2_vs_T1	-3.97055867484897	6.24738996190756e-11	0	0.934455608263405	untreated
T10_vs_T10	0.652559205498492	0.000974592896531479	1560	347.188571295669	untreated
T11_vs_T10	-0.0661360555419564	0.000646604923531332	1035	1205.24807718476	untreated
T12_vs_T10	-0.0325614215928816	0.0018517264471833	2964	3194.77027916112	untreated
T2_vs_T10	-3.94633176196176	6.24738996190756e-11	0	0.883754751845718	untreated
T3_vs_T10	-0.921312786281196	1.24954046628113e-06	2	16.6864709273804	untreated
T4_vs_T10	-0.574510893446088	3.31112292720097e-05	53	198.969991994102	untreated
T5_vs_T10	-0.505305720160014	8.74635219406054e-05	140	448.161005684733	untreated
T6_vs_T10	-0.353624080568038	0.000159308506502542	255	575.657849982592	untreated
T7_vs_T10	-0.422219038760552	6.62223960701197e-05	106	280.236895867914	untreated
T8_vs_T10	-0.218528518976242	0.000158059028510161	253	418.455433899035	untreated
T9_vs_T10	-0.0657582847586652	4.99797444342567e-06	8	9.30794268512235	untreated
Treg1_vs_T10	-4.19754298904277	6.24738996190756e-11	0	1.57595201209747	untreated
Treg2_vs_T10	-0.478767903473844	1.1870103401524e-05	19	57.2168296553127	untreated
T11_vs_T11	0.401911911766145	0.00659474490626352	10556	4183.95951841545	untreated
T12_vs_T11	0.093288864471318	0.00858891178210441	13748	11090.4881506795	untreated
T2_vs_T11	0.358261455614713	4.37323544723491e-06	7	3.06791122585042	untreated
T3_vs_T11	0.0152764514804026	3.7484402245345e-05	60	57.9262644653637	untreated
T4_vs_T11	0.310843583514183	0.000882756264091437	1413	690.714557145192	untreated
T5_vs_T11	0.039524523268608	0.00106455531198295	1704	1555.76892509726	untreated
T6_vs_T11	0.250896527956238	0.00222469562790918	3561	1998.36795957486	untreated
T7_vs_T11	-0.393643679454342	0.000245522487976867	393	972.828623478495	untreated
T8_vs_T11	-0.110236283828725	0.000704080911180881	1127	1452.64749128169	untreated
T9_vs_T11	0.0347045581918241	2.18659273405761e-05	35	32.3120659816767	untreated
Treg1_vs_T11	-0.73801058836626	6.24801470090375e-07	1	5.47084002571726	untreated
Treg2_vs_T11	-0.222487490435717	7.43440030205995e-05	119	198.625414619269	untreated
T12_vs_T12	0.421245550975363	0.0484460102610823	77546	29397.7336250484	untreated
T2_vs_T12	0.412015385979072	1.31195813939055e-05	21	8.1321611616636	untreated
T3_vs_T12	0.0617348007423051	0.000110578864799663	177	153.546072049365	untreated
T4_vs_T12	0.116280919435195	0.00149500048035838	2393	1830.88808049026	untreated
T5_vs_T12	0.367821648344055	0.00600936446683278	9619	4123.90147491702	untreated
T6_vs_T12	0.0126764953978276	0.00340732654769828	5454	5297.1057867109	untreated
T7_vs_T12	0.159493519289539	0.00232590334529208	3723	2578.69233051667	untreated
